used,year,doy,sod,time,ref_clock,n_isb,n_unknowns,x_m,y_m,z_m,clock_m,gps_isb_m,gal_isb_m,glo_isb_m,geo_isb_m,bds_isb_m,qzss_isb_m,irnss_isb_m
1,2015,006,50685.00,14:04:45.00,GPS,0,4,4637946.6060,121207.6925,4362372.1002,2522259.5150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50690.00,14:04:50.00,GPS,0,4,4637947.6070,121207.4895,4362373.0542,2522260.5341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50695.00,14:04:55.00,GPS,0,4,4637947.3770,121208.0853,4362372.4172,2522260.0853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50700.00,14:05:00.00,GPS,0,4,4637947.4095,121208.0685,4362372.2404,2522260.0966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50705.00,14:05:05.00,GPS,0,4,4637947.4860,121207.9599,4362373.0113,2522260.6450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50710.00,14:05:10.00,GPS,0,4,4637947.1590,121208.1165,4362372.2687,2522260.1252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50715.00,14:05:15.00,GPS,0,4,4637947.0835,121208.1376,4362372.4250,2522260.1335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50720.00,14:05:20.00,GPS,0,4,4637946.9990,121208.4795,4362372.5158,2522260.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50725.00,14:05:25.00,GPS,0,4,4637947.4446,121207.9536,4362372.3373,2522260.3056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50730.00,14:05:30.00,GPS,0,4,4637947.0734,121207.7307,4362372.2290,2522259.8581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50735.00,14:05:35.00,GPS,0,4,4637947.8832,121207.9384,4362372.6063,2522260.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50740.00,14:05:40.00,GPS,0,4,4637947.5107,121207.9006,4362371.8132,2522260.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50745.00,14:05:45.00,GPS,0,4,4637947.8904,121207.7881,4362372.4168,2522260.4815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50750.00,14:05:50.00,GPS,0,4,4637947.4159,121208.0378,4362372.6452,2522260.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50755.00,14:05:55.00,GPS,0,4,4637946.7975,121207.9077,4362371.9348,2522259.7205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50760.00,14:06:00.00,GPS,0,4,4637947.4889,121207.9477,4362372.5886,2522260.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50765.00,14:06:05.00,GPS,0,4,4637947.8802,121208.1006,4362372.9783,2522260.6192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50770.00,14:06:10.00,GPS,0,4,4637948.2721,121207.7538,4362372.5302,2522260.5087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50775.00,14:06:15.00,GPS,0,4,4637947.5268,121207.7984,4362372.1542,2522260.1358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50780.00,14:06:20.00,GPS,0,4,4637947.6714,121208.2039,4362372.2369,2522260.2643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50785.00,14:06:25.00,GPS,0,4,4637948.4435,121208.4392,4362371.9964,2522260.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50790.00,14:06:30.00,GPS,0,4,4637947.6329,121207.9781,4362371.9559,2522260.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50795.00,14:06:35.00,GPS,0,4,4637947.7780,121207.8892,4362371.8672,2522260.1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50800.00,14:06:40.00,GPS,0,4,4637947.7344,121207.9054,4362371.8452,2522260.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50805.00,14:06:45.00,GPS,0,4,4637948.2615,121207.5551,4362371.6081,2522260.1970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50810.00,14:06:50.00,GPS,0,4,4637947.3972,121207.7355,4362371.7439,2522259.9269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50815.00,14:06:55.00,GPS,0,4,4637947.9726,121208.1547,4362372.0835,2522260.4252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50820.00,14:07:00.00,GPS,0,4,4637947.6755,121207.7729,4362371.5855,2522259.8415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50825.00,14:07:05.00,GPS,0,4,4637948.6594,121207.8982,4362372.1711,2522260.6502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50830.00,14:07:10.00,GPS,0,4,4637947.9232,121208.0599,4362371.9872,2522260.1441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50835.00,14:07:15.00,GPS,0,4,4637947.5009,121208.4386,4362371.5834,2522259.9180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50840.00,14:07:20.00,GPS,0,4,4637948.1857,121208.2657,4362372.2096,2522260.4042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50845.00,14:07:25.00,GPS,0,4,4637947.7398,121208.0653,4362372.2770,2522260.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50850.00,14:07:30.00,GPS,0,4,4637947.9343,121207.8606,4362372.0551,2522260.2064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50855.00,14:07:35.00,GPS,0,4,4637947.5886,121207.9193,4362371.7689,2522260.0593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50860.00,14:07:40.00,GPS,0,4,4637947.3073,121207.5781,4362371.5369,2522259.7788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50865.00,14:07:45.00,GPS,0,4,4637947.4484,121207.9430,4362371.4044,2522259.7463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50870.00,14:07:50.00,GPS,0,4,4637947.7865,121207.8154,4362372.7269,2522260.5140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50875.00,14:07:55.00,GPS,0,4,4637947.4809,121207.9911,4362372.5175,2522260.2790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50880.00,14:08:00.00,GPS,0,4,4637948.7878,121207.7559,4362373.4009,2522261.5204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50885.00,14:08:05.00,GPS,0,4,4637948.4557,121207.8743,4362373.1466,2522261.1172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50890.00,14:08:10.00,GPS,0,4,4637948.0526,121207.9138,4362372.7469,2522260.7287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50895.00,14:08:15.00,GPS,0,4,4637949.0686,121207.9972,4362373.2368,2522261.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50900.00,14:08:20.00,GPS,0,4,4637948.4173,121207.7640,4362373.3436,2522261.3481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50905.00,14:08:25.00,GPS,0,4,4637948.4038,121207.8396,4362373.2132,2522261.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50910.00,14:08:30.00,GPS,0,4,4637948.3446,121207.6972,4362373.5997,2522261.2895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50915.00,14:08:35.00,GPS,0,4,4637948.2947,121207.8735,4362373.0550,2522261.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50920.00,14:08:40.00,GPS,0,4,4637947.7793,121207.8565,4362372.4321,2522260.6774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50925.00,14:08:45.00,GPS,0,4,4637948.1905,121207.7289,4362373.3388,2522261.0273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50930.00,14:08:50.00,GPS,0,4,4637947.9806,121207.9639,4362373.2065,2522261.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50935.00,14:08:55.00,GPS,0,4,4637947.8041,121207.6170,4362373.0250,2522260.7623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50940.00,14:09:00.00,GPS,0,4,4637948.2721,121207.4580,4362373.1801,2522261.1148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50945.00,14:09:05.00,GPS,0,4,4637948.2505,121207.7748,4362373.6559,2522261.1324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50950.00,14:09:10.00,GPS,0,4,4637948.4247,121207.8535,4362373.1112,2522261.1531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50955.00,14:09:15.00,GPS,0,4,4637948.1782,121207.7683,4362373.4993,2522261.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50960.00,14:09:20.00,GPS,0,4,4637948.9791,121208.4378,4362374.1159,2522261.9438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50965.00,14:09:25.00,GPS,0,4,4637949.0540,121207.9901,4362373.6520,2522261.5675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50970.00,14:09:30.00,GPS,0,4,4637948.3449,121207.7210,4362373.2234,2522261.1663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50975.00,14:09:35.00,GPS,0,4,4637948.6074,121207.7237,4362373.5362,2522261.3769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50980.00,14:09:40.00,GPS,0,4,4637948.1641,121207.8254,4362373.1750,2522260.8786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50985.00,14:09:45.00,GPS,0,4,4637948.4369,121207.9770,4362373.7531,2522261.5687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50990.00,14:09:50.00,GPS,0,4,4637948.2437,121207.7035,4362373.4793,2522261.3927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,50995.00,14:09:55.00,GPS,0,4,4637947.8312,121207.9456,4362372.6093,2522260.5704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51000.00,14:10:00.00,GPS,0,4,4637948.4582,121207.8156,4362373.3384,2522261.2484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51005.00,14:10:05.00,GPS,0,4,4637947.8948,121207.9187,4362373.0310,2522260.9186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51010.00,14:10:10.00,GPS,0,4,4637948.1528,121207.9918,4362373.3723,2522261.1293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51015.00,14:10:15.00,GPS,0,4,4637948.1451,121207.5760,4362373.3564,2522261.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51020.00,14:10:20.00,GPS,0,4,4637947.8519,121208.1826,4362373.1013,2522260.9367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51025.00,14:10:25.00,GPS,0,4,4637948.9051,121208.2200,4362373.9809,2522261.8006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51030.00,14:10:30.00,GPS,0,4,4637948.6952,121208.0657,4362373.7730,2522261.5593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51035.00,14:10:35.00,GPS,0,4,4637948.5828,121208.0368,4362374.4364,2522261.7159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51040.00,14:10:40.00,GPS,0,4,4637948.2491,121208.1889,4362373.2209,2522261.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51045.00,14:10:45.00,GPS,0,4,4637948.0147,121208.0792,4362373.2745,2522260.9262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51050.00,14:10:50.00,GPS,0,4,4637947.9768,121207.8148,4362373.5420,2522261.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51055.00,14:10:55.00,GPS,0,4,4637947.8343,121207.8080,4362373.5309,2522260.7825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51060.00,14:11:00.00,GPS,0,4,4637948.7803,121207.7675,4362374.0450,2522261.5623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51065.00,14:11:05.00,GPS,0,4,4637947.7978,121207.7476,4362373.0722,2522260.5273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51070.00,14:11:10.00,GPS,0,4,4637947.3008,121208.0452,4362372.4999,2522260.2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51075.00,14:11:15.00,GPS,0,4,4637948.5325,121207.8111,4362373.7208,2522261.4402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51080.00,14:11:20.00,GPS,0,4,4637948.3215,121207.7658,4362373.2755,2522261.1806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51085.00,14:11:25.00,GPS,0,4,4637947.8730,121208.1326,4362373.8462,2522261.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51090.00,14:11:30.00,GPS,0,4,4637948.4394,121207.9788,4362373.8614,2522261.5067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51095.00,14:11:35.00,GPS,0,4,4637948.3942,121207.6658,4362373.6860,2522261.3901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51100.00,14:11:40.00,GPS,0,4,4637947.4625,121207.8983,4362373.2216,2522260.8004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51105.00,14:11:45.00,GPS,0,4,4637947.3011,121208.0207,4362372.5548,2522260.3644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51110.00,14:11:50.00,GPS,0,4,4637948.0271,121207.7771,4362372.8221,2522260.9848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51115.00,14:11:55.00,GPS,0,4,4637947.5618,121207.9729,4362372.5955,2522260.5246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51120.00,14:12:00.00,GPS,0,4,4637947.5852,121207.6921,4362372.5854,2522260.4844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51125.00,14:12:05.00,GPS,0,4,4637947.7514,121207.8217,4362372.7283,2522260.6611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51130.00,14:12:10.00,GPS,0,4,4637947.8511,121207.7134,4362372.7166,2522260.8463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51135.00,14:12:15.00,GPS,0,4,4637947.4619,121207.6520,4362372.7071,2522260.5167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51140.00,14:12:20.00,GPS,0,4,4637947.4423,121207.7735,4362372.4266,2522260.5264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51145.00,14:12:25.00,GPS,0,4,4637947.8919,121207.6169,4362372.4809,2522260.6315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51150.00,14:12:30.00,GPS,0,4,4637948.0650,121207.9084,4362372.6131,2522261.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51155.00,14:12:35.00,GPS,0,4,4637947.4638,121207.7390,4362372.0094,2522260.3162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51160.00,14:12:40.00,GPS,0,4,4637947.4565,121207.9048,4362372.7492,2522260.7177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51165.00,14:12:45.00,GPS,0,4,4637947.5003,121207.8109,4362372.2981,2522260.4753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51170.00,14:12:50.00,GPS,0,4,4637947.4968,121207.8032,4362372.4247,2522260.4712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51175.00,14:12:55.00,GPS,0,4,4637948.2291,121207.6772,4362373.3759,2522261.2412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51180.00,14:13:00.00,GPS,0,4,4637947.7926,121207.4471,4362372.6638,2522260.7327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51185.00,14:13:05.00,GPS,0,4,4637947.7235,121207.8732,4362372.6423,2522260.5656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51190.00,14:13:10.00,GPS,0,4,4637947.9753,121207.5633,4362372.1838,2522260.7683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51195.00,14:13:15.00,GPS,0,4,4637948.2839,121207.6313,4362372.6067,2522261.1045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51200.00,14:13:20.00,GPS,0,4,4637947.6634,121207.7508,4362372.1282,2522260.4387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51205.00,14:13:25.00,GPS,0,4,4637948.0345,121207.6803,4362373.0889,2522260.9234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51210.00,14:13:30.00,GPS,0,4,4637948.3608,121207.5106,4362372.7462,2522261.1042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51215.00,14:13:35.00,GPS,0,4,4637948.1528,121207.7767,4362372.8469,2522261.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51220.00,14:13:40.00,GPS,0,4,4637948.6916,121207.7517,4362373.2299,2522261.4889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51225.00,14:13:45.00,GPS,0,4,4637948.4168,121207.8187,4362372.8664,2522261.0716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51230.00,14:13:50.00,GPS,0,4,4637948.5801,121207.6819,4362372.4328,2522260.9389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51235.00,14:13:55.00,GPS,0,4,4637948.5617,121207.9350,4362372.7360,2522261.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51240.00,14:14:00.00,GPS,0,4,4637948.5568,121207.6901,4362372.7134,2522261.0846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51245.00,14:14:05.00,GPS,0,4,4637949.1226,121207.5580,4362373.6407,2522261.7304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51250.00,14:14:10.00,GPS,0,4,4637948.4904,121207.8321,4362373.0667,2522261.1564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51255.00,14:14:15.00,GPS,0,4,4637948.2329,121207.7790,4362372.7823,2522260.7982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51260.00,14:14:20.00,GPS,0,4,4637948.4780,121207.6493,4362372.8824,2522260.8188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51265.00,14:14:25.00,GPS,0,4,4637948.5954,121207.8570,4362373.1953,2522261.1424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51270.00,14:14:30.00,GPS,0,4,4637948.5846,121208.0642,4362373.5567,2522261.2019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51275.00,14:14:35.00,GPS,0,4,4637948.9371,121207.8459,4362373.9736,2522261.5223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51280.00,14:14:40.00,GPS,0,4,4637948.4511,121207.9254,4362373.4185,2522261.1366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51285.00,14:14:45.00,GPS,0,4,4637948.5601,121208.1055,4362373.9766,2522261.5829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51290.00,14:14:50.00,GPS,0,4,4637948.2562,121208.2047,4362373.3333,2522261.0439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51295.00,14:14:55.00,GPS,0,4,4637948.6360,121208.0549,4362373.6782,2522261.5904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51300.00,14:15:00.00,GPS,0,4,4637948.1615,121207.8437,4362372.9172,2522261.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51305.00,14:15:05.00,GPS,0,4,4637947.9920,121207.7947,4362373.0614,2522260.7144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51310.00,14:15:10.00,GPS,0,4,4637947.9312,121208.0530,4362373.7284,2522261.0598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51315.00,14:15:15.00,GPS,0,4,4637947.9665,121207.8497,4362373.3815,2522260.8679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51320.00,14:15:20.00,GPS,0,4,4637947.5746,121207.9686,4362372.9388,2522260.6199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51325.00,14:15:25.00,GPS,0,4,4637948.0261,121208.2928,4362373.1442,2522260.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51330.00,14:15:30.00,GPS,0,4,4637948.0303,121207.9959,4362373.6266,2522261.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51335.00,14:15:35.00,GPS,0,4,4637948.7479,121207.6410,4362374.5311,2522261.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51340.00,14:15:40.00,GPS,0,4,4637948.5166,121207.8227,4362373.3378,2522261.1641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51345.00,14:15:45.00,GPS,0,4,4637948.0269,121208.0332,4362373.6551,2522260.9246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51350.00,14:15:50.00,GPS,0,4,4637948.0823,121207.9900,4362373.0012,2522260.7135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51355.00,14:15:55.00,GPS,0,4,4637948.1177,121207.9780,4362374.1002,2522261.3106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51360.00,14:16:00.00,GPS,0,4,4637948.1238,121207.9161,4362373.2159,2522260.9750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51365.00,14:16:05.00,GPS,0,4,4637948.5896,121207.8773,4362374.2444,2522261.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51370.00,14:16:10.00,GPS,0,4,4637947.9741,121207.8949,4362373.8951,2522260.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51375.00,14:16:15.00,GPS,0,4,4637948.2468,121208.0012,4362373.8100,2522261.1229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51380.00,14:16:20.00,GPS,0,4,4637948.2802,121208.0598,4362373.6638,2522261.2156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51385.00,14:16:25.00,GPS,0,4,4637948.7616,121207.8477,4362374.3892,2522261.6706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51390.00,14:16:30.00,GPS,0,4,4637948.6351,121208.0739,4362373.9567,2522261.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51395.00,14:16:35.00,GPS,0,4,4637949.1078,121208.2391,4362374.2990,2522261.6853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51400.00,14:16:40.00,GPS,0,4,4637947.9857,121207.9338,4362373.7752,2522261.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51405.00,14:16:45.00,GPS,0,4,4637948.9891,121208.0522,4362374.0303,2522261.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51410.00,14:16:50.00,GPS,0,4,4637948.6594,121208.0169,4362374.0502,2522261.3433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51415.00,14:16:55.00,GPS,0,4,4637947.7409,121208.0941,4362372.8248,2522260.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51420.00,14:17:00.00,GPS,0,4,4637947.9409,121207.9937,4362373.2470,2522260.6249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51425.00,14:17:05.00,GPS,0,4,4637948.9018,121208.0911,4362374.3495,2522261.5229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51430.00,14:17:10.00,GPS,0,4,4637948.0915,121208.2193,4362373.8068,2522261.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51435.00,14:17:15.00,GPS,0,4,4637948.6768,121208.2004,4362374.1528,2522261.5358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51440.00,14:17:20.00,GPS,0,4,4637948.1752,121208.1752,4362373.4137,2522260.8308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51445.00,14:17:25.00,GPS,0,4,4637947.6310,121208.0548,4362373.2792,2522260.4297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,51450.00,14:17:30.00,GPS,0,4,4637948.6167,121208.2329,4362373.9761,2522261.2018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
